customer_id,archetype,age,gender,product_category_preference,support_tickets,annual_income,spending_score,recency_days,frequency,monetary,discount_usage_rate,loyalty_years,returns_rate,online_purchase_ratio,avg_order_value,clv_score,engagement_score,cluster,segment_name,pca_x,pca_y
CUST_0044,B,47,F,Grocery,4,31995.57,59,166,6,782.12,0.2561570430339199,3,0.1001783721491319,0.2113293036818421,130.35,28.1,4.83,4,Occasional Shoppers,-1.7285148321829162,-0.093643015018949
CUST_0045,D,34,F,Electronics,0,119256.62,34,318,2,4761.88,0.1884360280844595,9,0.2352657112863638,0.3266050371860501,2380.94,29.86,10.85,1,At-Risk High-Value,-2.515610296738804,3.1761245957701423
CUST_0046,B,48,F,Electronics,4,31294.92,52,149,8,1050.9,0.3318926834573103,2,0.1253281397491394,0.2637089634128586,131.36,56.05,9.95,4,Occasional Shoppers,-1.771877173575609,-0.31243266859697916
CUST_0047,B,33,F,Grocery,2,61045.28,44,133,7,1116.2,0.3642405332604969,2,0.0646445221348477,0.3000060630090534,159.46,58.31,14.75,4,Occasional Shoppers,-1.554402488872889,-0.20360877654034973
CUST_0048,B,41,F,Books,1,38540.88,41,65,12,712.81,0.2146589599207858,1,0.0756706725803226,0.597111188621877,59.4,129.6,34.48,4,Occasional Shoppers,-0.994716875417789,-0.8890335907794332
CUST_0049,A,46,M,Beauty,0,101655.42,80,26,76,14633.98,0.0446803567687809,10,0.0379036389289484,0.7054015471826017,192.55,41191.94,169.95,2,Premium Loyalists,4.450139118192947,1.8782830508967412
CUST_0050,D,67,M,Grocery,1,109935.92,23,197,4,3100.16,0.1727216194646456,8,0.2803505178844105,0.4469885864691581,775.04,62.63,14.45,1,At-Risk High-Value,-2.111201612009732,1.95890118062224
CUST_0051,D,62,M,Home,3,148986.4,23,357,3,2698.6,0.0983074857593343,8,0.2820658094089741,0.399956134186063,899.53,22.61,5.28,1,At-Risk High-Value,-2.707537654717349,2.997506619064107
CUST_0052,A,33,F,Books,0,167907.1,94,1,52,10214.8,0.0070492900117526,7,0.0320379443352184,0.7785050332549471,196.44,265584.8,200.0,2,Premium Loyalists,6.696213205984676,2.7569963627013605
CUST_0053,D,38,F,Electronics,1,136118.02,12,235,5,5698.72,0.1733452365483206,4,0.3128576592385863,0.597258271027724,1139.74,120.74,19.37,1,At-Risk High-Value,-2.32800564292796,2.2769240994048534
CUST_0054,A,54,F,Electronics,2,104539.36,99,21,76,14642.78,0.1071479352374075,10,0.0111071749499495,0.3906095430515747,192.67,50584.15,158.57,2,Premium Loyalists,4.59689559517046,2.058928774584024
CUST_0055,C,54,M,Beauty,1,47834.0,63,23,56,1062.48,0.9912928743774708,4,0.2184339892850718,0.7994337779854973,18.97,2479.12,129.34,0,Bargain Hunters,1.0856272875766166,-1.9906205662306935
CUST_0056,E,42,F,Beauty,6,32229.2,86,1,13,349.85,0.5543543799416605,0,0.0723830471427398,0.7655304736999482,26.91,2274.02,123.31,3,Young Explorers,0.8352626228307696,-2.2697901000704217
CUST_0057,C,46,F,Grocery,1,33665.22,70,16,28,1785.43,0.8188098773323107,4,0.1026745888445619,0.5159560409437947,63.77,2940.71,69.57,0,Bargain Hunters,0.27474241106333946,-1.636152645308338
CUST_0058,D,42,M,Clothing,3,99077.54,14,185,3,2868.47,0.0721202203538917,10,0.1399540155397701,0.421473069622299,956.16,46.27,5.97,1,At-Risk High-Value,-1.8886289164517147,2.1044538568611144
CUST_0059,C,44,M,Beauty,0,46494.25,69,15,49,1362.96,0.72651500405276,1,0.0979024378988321,0.7008947345402341,27.82,4174.07,118.68,0,Bargain Hunters,1.1280241661461523,-1.973456980645976
CUST_0060,A,61,F,Clothing,3,181089.72,84,24,71,12282.22,0.0940142286978312,13,0.0316674835158149,0.5659464960576789,172.99,34881.5,148.49,2,Premium Loyalists,4.368945283217283,2.686766525797656
CUST_0061,D,43,F,Grocery,0,102090.26,33,278,1,3367.49,0.0256524875454054,11,0.2699341532390698,0.3931104715795416,3367.49,12.07,10.22,1,At-Risk High-Value,-2.656772855591733,3.4616560673012198
CUST_0062,B,52,F,Books,3,50644.82,37,78,9,234.57,0.2405708797578302,1,0.115160312820345,0.543608473916952,26.06,26.72,21.15,4,Occasional Shoppers,-1.400910651050575,-0.6756072813941388
CUST_0063,D,26,F,Electronics,3,125054.68,27,254,3,5078.39,0.1863646452424376,5,0.2854795837809045,0.4183880780155635,1692.8,59.75,5.76,1,At-Risk High-Value,-2.494889138552089,2.5044993076350432
CUST_0064,C,28,M,Electronics,5,37667.25,52,25,20,1259.63,0.7219271410727564,5,0.1966375277608712,0.5306830515833357,62.98,968.95,39.61,0,Bargain Hunters,-0.632925993013403,-1.1285452302914127
CUST_0065,E,42,F,Grocery,1,25224.8,61,52,14,144.46,0.6388727475751882,0,0.0115015470611499,0.9519693813724884,10.32,38.16,45.96,3,Young Explorers,-0.18209355765533683,-2.445347219981826
CUST_0066,E,48,M,Home,5,16079.31,69,5,22,719.61,0.3613977057777054,1,0.0661488154612984,0.8353161562107811,32.71,2638.57,65.71,3,Young Explorers,0.3530997487430083,-1.9391224259374549
CUST_0067,C,44,M,Home,4,38008.33,58,42,25,1682.75,0.811895676776713,4,0.2103967192993119,0.7313369338505596,67.31,978.34,55.01,0,Bargain Hunters,-0.2741067367023239,-1.5083570739938557
CUST_0068,D,18,M,Sports,1,119774.86,24,252,5,4060.61,0.1038585311174875,7,0.3257373272625629,0.693213642298121,812.12,80.25,21.26,1,At-Risk High-Value,-2.0650345273099324,2.1220771475411
CUST_0069,A,41,F,Clothing,1,203216.92,93,2,39,5855.0,0.0071452915153961,8,0.0122107598008615,0.6775423540000322,150.13,76115.0,138.55,2,Premium Loyalists,3.8170474684920253,1.8141875112761046
CUST_0070,D,45,M,Electronics,1,95404.91,31,199,1,7532.72,0.1890463099025306,8,0.3505731299319155,0.3967521831589943,7532.72,37.66,7.44,1,At-Risk High-Value,-3.309064076244176,4.51370696131593
CUST_0071,D,32,F,Books,0,128695.72,29,336,5,3546.76,0.0514998075905567,9,0.271335582512825,0.4582902289044003,709.35,52.62,19.46,1,At-Risk High-Value,-2.242187732633112,2.7910125762834523
CUST_0072,A,35,F,Grocery,0,100524.6,95,28,78,7478.03,0.0,13,0.0146776418050382,0.5268495324335933,95.87,20113.32,170.11,2,Premium Loyalists,4.088694003070283,1.3836644871059554
CUST_0073,D,38,F,Clothing,0,137291.9,22,297,4,4926.86,0.0521540275091572,3,0.2927587677304753,0.5299950243602475,1231.71,66.13,18.94,1,At-Risk High-Value,-2.527503641615292,2.4855719815446355
CUST_0074,C,42,F,Grocery,3,24730.99,69,13,48,2483.58,0.6629685270319094,6,0.2429019873602503,0.7241027199013375,51.74,8515.13,109.17,0,Bargain Hunters,1.0192815069296557,-1.268206653133365
CUST_0075,B,42,F,Books,1,57033.14,57,148,7,761.59,0.245951801259028,1,0.0874548696979844,0.2884704473634299,108.8,35.78,17.45,4,Occasional Shoppers,-1.5213266344989445,-0.21882713414129
CUST_0076,A,28,F,Grocery,1,156249.17,87,17,56,13669.01,0.0614529160992575,6,0.011208266867017,0.7201759277368646,244.09,42525.81,129.29,2,Premium Loyalists,3.874480486763387,1.8221348927448593
CUST_0077,D,36,F,Beauty,2,115287.38,34,250,3,1822.89,0.108460841717823,5,0.2488633029854031,0.5560849585948753,607.63,21.79,11.52,1,At-Risk High-Value,-2.161025014191437,1.5718607348283868
CUST_0078,B,18,F,Grocery,0,52005.84,51,83,9,248.69,0.2904809222833949,0,0.0602624155544499,0.5399028023389176,27.63,26.65,30.0,4,Occasional Shoppers,-1.0565179745265652,-0.9960962726453313
CUST_0079,A,43,M,Clothing,3,103902.97,88,26,68,8911.07,0.0344674204164591,11,0.0350144617096385,0.527700038713499,131.05,22442.69,141.4,2,Premium Loyalists,3.5459327073816773,1.46019787835741
CUST_0080,E,18,F,Books,0,18814.86,70,44,10,547.97,0.494584476038563,1,0.0271792439315273,0.7352967754024885,54.8,121.77,36.98,3,Young Explorers,-0.33179290862424166,-1.9668591436270628
CUST_0081,A,33,F,Beauty,1,101457.36,100,19,69,9955.59,0.0404840043500281,12,0.0196790828170231,0.5236589331771773,144.28,34346.79,150.74,2,Premium Loyalists,4.1204119490643185,1.570605446840932
CUST_0082,B,22,F,Sports,2,50444.43,57,108,5,398.06,0.3266597213071667,1,0.1371357674422741,0.1914751954677776,79.61,18.26,8.76,4,Occasional Shoppers,-1.7567510988577806,-0.3839463479570792
CUST_0083,D,60,F,Grocery,0,135725.22,35,328,2,4559.69,0.1460157059352426,7,0.2954540144531901,0.5884519106858315,2279.84,27.72,16.07,1,At-Risk High-Value,-2.4616242799186847,2.964205255918958
CUST_0084,D,46,F,Home,4,84532.8,22,287,3,2859.71,0.1321295439261458,6,0.2846865240205345,0.6402890234149002,953.24,29.79,7.15,1,At-Risk High-Value,-2.56956843283481,1.7301390638672287
CUST_0085,D,32,F,Beauty,2,106257.98,31,347,1,987.12,0.0703205483515171,10,0.2094475679934223,0.5352449485822419,987.12,2.84,6.99,1,At-Risk High-Value,-2.4272725837784526,2.344193684033197
CUST_0086,D,32,M,Sports,1,135168.38,25,249,5,4444.54,0.0653566997531717,3,0.167612577917919,0.644746596772427,888.91,88.89,20.3,1,At-Risk High-Value,-1.8014437048851315,1.8315581093480133
CUST_0087,E,44,M,Clothing,0,34941.85,76,10,13,385.76,0.6907693776580855,0,0.0212554268592903,0.7417834243262073,29.67,455.9,50.84,3,Young Explorers,0.052997815100574344,-2.389385775221975
CUST_0088,B,48,F,Grocery,0,41342.97,62,79,8,917.32,0.4015470220789123,1,0.1275678255814671,0.3782778454863438,114.66,91.73,24.83,4,Occasional Shoppers,-1.2182141464119702,-0.8735798090407761
CUST_0089,A,50,M,Sports,0,168567.24,98,7,80,7548.71,0.0094353634955276,6,0.0083083684652008,0.5144906970598672,94.36,75487.1,184.58,2,Premium Loyalists,4.804439896169132,1.5552946900731015
CUST_0090,D,44,F,Clothing,1,98406.75,12,178,5,7172.93,0.1558672855485754,4,0.1767072877486895,0.5071944504638807,1434.59,200.36,17.71,1,At-Risk High-Value,-1.9221360696317098,1.9415453853900164
CUST_0091,D,69,M,Sports,3,140685.92,29,178,5,5951.25,0.1668154542429155,3,0.2159801731048899,0.3519538369390673,1190.25,166.24,8.6,1,At-Risk High-Value,-1.896547423331357,2.1494599498168725
CUST_0092,E,32,F,Grocery,3,29475.44,92,1,19,303.4,0.6913979699960403,2,0.0484195678672489,0.7469239065567062,15.97,2882.3,143.94,3,Young Explorers,1.3203626022085158,-2.395397880934644
CUST_0093,A,49,F,Beauty,2,193553.6,91,23,49,12713.17,0.076618377628876,11,0.0168901752355405,0.739279314092263,259.45,25956.06,111.13,2,Premium Loyalists,3.798783947318845,2.4369750523837728
CUST_0094,A,45,F,Sports,3,151838.88,96,5,54,5758.63,0.0431279061460107,12,0.0068112928985809,0.6446378227957421,106.64,51827.67,131.89,2,Premium Loyalists,3.882883587687945,1.537601933765613
CUST_0095,E,37,F,Home,0,23975.4,79,28,9,601.68,0.6071880676879435,0,0.039662126772014,0.8047354097576205,66.85,186.73,37.67,3,Young Explorers,-0.1616656615707399,-2.3323843592375417
CUST_0096,E,18,F,Grocery,2,27870.77,60,17,10,400.56,0.7035319260938555,1,0.1044586191846289,0.7463009398563858,40.06,222.53,34.81,3,Young Explorers,-0.6035410556726313,-2.1201087226704556
CUST_0097,B,44,F,Electronics,5,58965.49,62,70,5,1060.83,0.3945075072167825,0,0.1430262022921355,0.2768152460652675,212.17,74.71,1.96,4,Occasional Shoppers,-1.5126175491978504,-0.5959178622060164
CUST_0098,C,32,M,Home,0,40832.91,54,9,36,3087.18,0.8116048157680973,5,0.2244053883964181,0.4002217058397386,85.76,11113.85,91.12,0,Bargain Hunters,0.17331622297625277,-0.9316399908854672
CUST_0099,D,27,M,Beauty,4,144107.11,9,327,3,5239.4,0.0429422654709666,8,0.3126884483207794,0.2909732656895288,1746.47,47.92,0.13,1,At-Risk High-Value,-3.027320800493059,3.7342846626012913
CUST_0100,E,55,F,Clothing,2,31926.35,71,24,11,415.93,0.3737198510787014,1,0.0684039244117804,0.7847191368660205,37.81,183.01,35.86,3,Young Explorers,-0.2238739233749131,-1.743044233731001
CUST_0101,C,53,M,Clothing,1,25197.25,64,30,40,2204.88,0.9235220199742328,6,0.2176569838848625,0.7749879480952315,55.12,2845.01,95.83,0,Bargain Hunters,0.5890039393840169,-1.70521143228495
CUST_0102,C,53,M,Home,0,43732.9,69,17,26,1429.0,0.6603225916960188,7,0.1370249991395433,0.8347931198106292,54.96,2064.11,74.58,0,Bargain Hunters,0.6250551086799828,-1.3739423732452896
CUST_0103,B,48,M,Clothing,0,30143.21,60,168,3,215.43,0.4666769870520439,1,0.0600641240969297,0.3205187538456194,71.81,3.82,13.01,4,Occasional Shoppers,-1.7198240540207625,-0.8874052178737544
CUST_0104,D,39,F,Grocery,4,92472.62,15,178,2,7324.55,0.1246581046535042,7,0.3181178428159275,0.3121846442174437,3662.28,81.84,0.0,1,At-Risk High-Value,-2.85730840125553,3.350538261163645
CUST_0105,A,53,M,Home,1,143468.32,84,15,30,10280.48,0.0091126340477098,6,0.0515539448956202,0.6051421751997194,342.68,19275.9,75.77,2,Premium Loyalists,2.138010895994298,1.5645668912921034
CUST_0106,B,53,F,Home,0,56338.14,55,135,12,918.48,0.4973105412624484,0,0.1205785559225664,0.294910925856889,76.54,81.04,30.64,4,Occasional Shoppers,-1.4724916935597558,-0.6861464381999725
CUST_0107,B,46,F,Books,1,38133.22,46,148,5,113.42,0.4288462896646477,1,0.0811867853600848,0.578603542819956,22.68,3.81,19.25,4,Occasional Shoppers,-1.5695004611562569,-1.0100990133796595
CUST_0108,A,58,F,Sports,0,103910.96,95,22,36,4196.93,0.0684632631868141,10,0.0234341018092934,0.6723776200784245,116.58,6569.11,89.99,2,Premium Loyalists,2.204314823199984,0.5255924964107911
CUST_0109,B,56,F,Home,2,48525.63,47,119,6,609.94,0.3034668781099645,1,0.1405353976952582,0.5096637633559898,101.66,30.5,17.03,4,Occasional Shoppers,-1.5877599066251575,-0.5889040067864715
CUST_0110,B,59,F,Home,3,57747.76,54,104,10,441.25,0.3631884028291301,1,0.1404083540952552,0.3855012328646246,44.12,42.02,19.67,4,Occasional Shoppers,-1.3986815140887097,-0.5791555663443884
CUST_0111,B,18,M,Electronics,0,50771.59,33,103,6,418.67,0.5014018848140301,2,0.0606869426124925,0.342322437324354,69.78,24.15,19.82,4,Occasional Shoppers,-1.6683070787584613,-0.6919387231506694
CUST_0112,D,31,M,Home,3,137976.01,32,182,2,2351.64,0.1432326373506619,7,0.2718565003860215,0.6519664118543027,1175.82,25.7,8.59,1,At-Risk High-Value,-1.848044788040717,1.8937482225900524
CUST_0113,C,53,F,Grocery,0,27222.78,41,21,63,927.21,0.6121054341712232,5,0.1748330478685012,0.4127165738711303,14.72,2655.19,139.02,0,Bargain Hunters,0.7361903055425052,-1.0752484302731018
CUST_0114,E,48,F,Home,0,23639.25,84,33,21,630.46,0.2828736467264857,1,0.0594766810200104,0.8585668377292522,30.02,389.4,62.2,3,Young Explorers,0.44272867932891025,-1.8492922334187276
CUST_0115,B,31,F,Grocery,2,48759.45,36,70,12,367.47,0.4108743754909194,1,0.1034888269785104,0.2306131442125217,30.62,62.11,24.04,4,Occasional Shoppers,-1.5897328256143577,-0.6279751548448403
CUST_0116,A,18,F,Clothing,3,203433.14,77,11,69,11298.55,0.0662655456855912,13,0.0467721672033869,0.4782332280055256,163.75,64966.66,147.66,2,Premium Loyalists,4.453857938929399,3.1116074405904617
CUST_0117,C,47,M,Electronics,1,35286.37,49,5,52,2671.11,0.9486581123651524,2,0.2059003149286132,0.3349746442855231,51.37,23149.62,127.7,0,Bargain Hunters,0.62163848459215,-1.4175503615632215
CUST_0118,C,38,F,Beauty,0,45428.62,55,32,55,2216.05,0.7812403758574198,5,0.2267039923283704,0.5929243851698041,40.29,3693.42,124.98,0,Bargain Hunters,0.8129362698015324,-1.1667116656753964
CUST_0119,A,53,F,Clothing,4,150657.49,82,6,55,3169.24,0.072365391776686,13,0.0049330886325998,0.5268717308843567,57.62,24901.17,125.2,2,Premium Loyalists,3.116167492152953,1.3685455586848543
CUST_0120,D,24,M,Grocery,3,148515.69,20,316,2,2078.96,0.1232376863408227,10,0.1438127226452306,0.4314355986527026,1039.48,13.12,3.95,1,At-Risk High-Value,-2.2032704319144747,2.798138226782518
CUST_0121,E,51,M,Grocery,2,14955.5,87,55,22,664.56,0.6798852224244526,1,0.0616074513258384,0.9004254670116361,30.21,261.08,57.83,3,Young Explorers,0.3660661355552203,-2.4789662244346076
CUST_0122,C,44,F,Clothing,4,44056.82,46,19,57,2870.48,0.7116001396941184,4,0.2677404900851964,0.6747875161761707,50.36,8180.87,120.76,0,Bargain Hunters,0.7627360260732587,-1.0660134817285938
CUST_0123,C,21,M,Clothing,1,26571.21,40,40,27,2764.54,0.6239309568573175,4,0.1744598469868123,0.5576562661610052,102.39,1820.55,64.65,0,Bargain Hunters,-0.46952683346572505,-0.9911268241777637
CUST_0124,B,31,M,Clothing,0,58032.73,59,125,7,491.48,0.3398882724108613,2,0.1388833609822283,0.4956238838500981,70.21,27.3,24.71,4,Occasional Shoppers,-1.2801810975213677,-0.5436544596900824
CUST_0125,A,65,F,Grocery,0,155169.53,79,21,68,6038.52,0.0696247409855464,11,0.0309680692311786,0.4531713463468016,88.8,18664.52,149.83,2,Premium Loyalists,3.3291208534930083,1.6363803532150063
CUST_0126,D,54,M,Books,2,97915.37,29,277,3,2829.13,0.098548083284565,9,0.4056503952477334,0.3724708445823477,943.04,30.53,7.81,1,At-Risk High-Value,-2.795494948319674,2.5459183152718894
CUST_0127,B,52,F,Electronics,1,45318.29,65,140,10,1053.23,0.3339929190262907,1,0.1387759056206935,0.5526599777803177,105.32,74.7,28.77,4,Occasional Shoppers,-1.141996241728086,-0.727877829306228
CUST_0128,B,60,F,Books,5,42272.26,41,112,2,755.52,0.4366679250000566,2,0.1293209189914029,0.2547057478153379,377.76,13.37,0.0,4,Occasional Shoppers,-2.0722055336668146,-0.3307216884687859
CUST_0129,C,46,F,Books,1,46791.86,48,5,54,830.56,0.80268292552187,5,0.1482462881662212,0.5404897712279105,15.38,7475.04,135.81,0,Bargain Hunters,0.9897154132651698,-1.4083147930484647
